Name	Score	Freq
AT4G13870:8023237:8023318	0.154073467964076	1
AT3G02370:487636:487839	0.154182136432928	1
AT1G80325+AT1G80330+AT1G80315:30196568:30197594	0.154290802598904	1
AT1G60990:22462391:22462393	0.154399466462037	1
AT5G20490:6936415:6936543	0.154508128022359	1
AT4G33150:15989158:15989254	0.154725444234704	1
AT3G60160:22223264:22223488	0.154834098886791	1
AT5G20720:7016666:7016698	0.154942751236198	1
AT5G15400+AT5G15410:4999322:4999411	0.155051401282957	1
AT2G31450+AT2G31440:13399558:13399685	0.155268694468662	1
AT2G27030:11534077:11534358	0.155485978444167	1
AT3G53560+AT3G53570:19864154:19864362	0.155594616978176	1
AT3G26090+AT3G26085:9531970:9532094	0.155811887138868	1
AT1G10960+AT1G10950:3664265:3665040	0.155920518765617	1
AT2G46100+AT2G46090:18953280:18953686	0.156029148090011	1
AT4G33150:15989811:15989927	0.156137775112083	1
AT3G05420:1563412:1563414	0.156463642364689	1
AT1G07770:2407411:2408198	0.156572260177796	1
AT3G23590+AT3G23600:8467398:8467912	0.156680875688744	1
AT4G33150:15989996:15990078	0.156789488897565	1
AT5G15400+AT5G15410:5000292:5000444	0.157006708408954	1
AT1G66510:24816321:24816620	0.157115314711589	1
AT2G46100+AT2G46090:18952556:18952678	0.157223918712226	1
AT1G53450:19951235:19951481	0.157332520410899	1
AT1G28960:10109786:10109811	0.157549716902481	1
AT4G32850:15853754:15853891	0.157658311695455	1
AT5G16680+AT5G16660:5471024:5471305	0.157766904186595	1
AT2G01130+AT2G01140:91102:91305	0.157875494375933	1
AT4G33150:15989642:15989717	0.158201251133461	1
AT3G56950:21078484:21078589	0.158418410796733	1
AT4G15233+AT4G15230:8684219:8684527	0.158635561253579	1
AT5G06120:1844825:1845291	0.158744133029672	1
AT5G19210:6463688:6463866	0.158852702504257	1
AT1G27630:9611877:9612008	0.158961269677365	1
AT1G48310:17848421:17848619	0.159069834549029	1
AT1G04790:1347705:1347804	0.159178397119282	1
AT3G22850+AT3G22845:8088417:8088809	0.159286957388155	1
AT2G31450+AT2G31440:13402851:13402969	0.159395515355682	1
AT1G16890:5776177:5776281	0.159504071021895	1
AT2G31450+AT2G31440:13401987:13402124	0.159612624386827	1
AT1G10200:3347438:3347628	0.159721175450509	1
AT5G58200+AT5G58190:23547151:23547462	0.159829724212975	1
AT1G53450:19951482:19951740	0.159938270674257	1
AT2G46100+AT2G46090:18954209:18954260	0.160046814834388	1
AT3G10650+AT3G10660+AT3G10640:3333248:3334986	0.1601553566934	1
AT5G53440:21683144:21683492	0.160372433508197	1
AT4G15233+AT4G15230:8686127:8686381	0.160480968464048	1
AT3G47340:17438827:17438909	0.160589501118909	1
AT1G22870+AT1G22860:8089321:8089992	0.160698031472815	1
AT5G20730:7016445:7016469	0.161023608729119	1
AT2G31450+AT2G31440:13402268:13402359	0.161132129879524	1
AT3G59950+AT3G09275:22147485:22147657	0.161240648729137	1
AT1G33700:12208308:12208852	0.161349165277987	1
AT3G10070:3103880:3104326	0.16145767952611	1
AT4G24810+AT4G07285:12785816:12786129	0.161674701120298	1
AT4G39030:18188797:18189224	0.16178320846643	1
AT5G15400+AT5G15410:4998482:4998574	0.161891713511963	1
AT5G54280:22043270:22043354	0.16200021625693	1
AT4G28706+AT4G28710:14181146:14181202	0.162108716701364	1
AT2G46100+AT2G46090:18954380:18954619	0.162217214845296	1
AT3G04255+AT3G22200:7838999:7839061	0.16232571068876	1
AT1G56610:21212396:21213316	0.162434204231789	1
AT4G32560:15716453:15716659	0.162542695474413	1
AT3G26890+AT3G26900:9912205:9912207	0.162651184416667	1
AT5G15400+AT5G15410:4998657:4998779	0.162759671058583	1
AT3G26640+AT3G26650:9793179:9794861	0.162868155400192	1
AT1G10130:3312399:3312535	0.162976637441529	1
AT4G16670:9387073:9387159	0.163085117182624	1
AT3G57230:21177892:21179094	0.163193594623511	1
AT1G72600:27338125:27338737	0.163302069764222	1
AT1G60940:22442108:22442221	0.16341054260479	1
AT5G16680+AT5G16660:5471884:5472726	0.163519013145248	1
AT1G27595:9593852:9594586	0.163627481385627	1
AT2G42910+AT2G42920:17862526:17863466	0.16373594732596	1
AT5G38660+AT5G38650:15470961:15471308	0.16384441096628	1
AT5G20520+AT5G20510:6941717:6941945	0.163952872306619	1
AT1G72070:27119414:27119715	0.16406133134701	1
AT2G01330+AT2G01320:158761:159174	0.164169788087486	1
AT3G59410:21948851:21949824	0.164278242528078	1
AT5G43900+AT5G43910:17669096:17669246	0.16438669466882	1
AT3G23590+AT3G23600:8468372:8468716	0.164603592050881	1
AT1G56500:21166056:21166148	0.164712037292266	1
AT5G16680+AT5G16660:5471677:5471762	0.16482048023393	1
AT2G03975+AT2G01400:174760:174988	0.164928920875906	1
AT5G54280:22041426:22041611	0.165037359218227	1
AT1G04790:1347899:1347997	0.165145795260924	1
AT5G54280:22044217:22044367	0.16536266044758	1
AT4G01050+AT4G01040:455151:455156	0.165471089591603	1
AT4G28706+AT4G28710:14180961:14181017	0.165579516436133	1
AT5G16680+AT5G16660:5471433:5471521	0.165687940981203	1
AT3G26090+AT3G26085:9531002:9531042	0.165904783173091	1
AT5G57250:23195448:23198524	0.166121616167527	1
AT1G64750+AT1G08727:24051980:24052361	0.166230029215782	1
AT1G18470:6355695:6356132	0.166338439964772	1
AT5G15400+AT5G15410:4999038:4999241	0.166555254565084	1
AT4G34200+AT4G34190:16376006:16376666	0.166772059968725	1
AT3G59410:21955418:21955667	0.166988856175955	1
AT3G56210:20855416:20855542	0.167097250830996	1
AT3G58130:21529585:21529905	0.167422421002218	1
AT1G56500:21166245:21166281	0.167530806461434	1
AT5G05410:1602627:1603376	0.167639189621773	1
AT4G00570+AT4G00560:241247:241370	0.16774757048327	1
AT1G58180:21538199:21538298	0.167964325309866	1
AT2G46100+AT2G46090:18952759:18952859	0.16828944030925	1
AT5G54280:22040997:22041338	0.168397807378373	1
AT1G16920+AT1G16916:5786984:5787149	0.16850617214888	1
AT5G15400+AT5G15410:4998863:4998958	0.168614534620804	1
AT3G26890+AT3G26900:9911941:9912204	0.168722894794178	1
AT5G46470:18849199:18849741	0.168831252669034	1
AT5G09595+AT5G66290:26476110:26477295	0.168939608245406	1
AT4G03230+AT4G03240:1421541:1422335	0.169047961523324	1
AT2G46100+AT2G46090:18952950:18953274	0.169156312502822	1
AT3G12940:4129585:4129967	0.169264661183932	1
AT3G26440:9677358:9677449	0.169481351651119	1
AT2G36850:15469290:15469387	0.169698032925145	1
AT3G56210:20854731:20854838	0.169806370114804	1
AT3G17910+AT3G17900:6135598:6135881	0.16991470500627	1
AT5G15400+AT5G15410:4998233:4998397	0.170023037599576	1
AT3G56210:20855220:20855283	0.170131367894754	1
AT1G09570:3100358:3100695	0.170348021590857	1
AT3G22850+AT3G22845:8089870:8089990	0.170456344991847	1
AT1G54730:20427344:20428048	0.170564666094839	1
AT5G56240:22761912:22761914	0.170672984899866	1
AT3G04910:1355276:1355277	0.17078130140696	1
AT1G29940:10480806:10480931	0.170889615616154	1
AT1G64750+AT1G08727:24052362:24052457	0.17099792752748	1
AT1G62740:23233267:23233543	0.171106237140971	1
AT1G17850:6145926:6146073	0.171214544456659	1
AT5G05960+AT5G05950:1790678:1790833	0.171322849474576	1
AT3G22850+AT3G22845:8088149:8088256	0.171539452617231	1
AT3G59410:21956710:21956790	0.171647750742034	1
AT1G32070:11534607:11534618	0.171756046569195	1
AT4G28706+AT4G28710:14181303:14181383	0.171864340098749	1
AT5G58200+AT5G58190:23547817:23548320	0.171972631330728	1
AT5G54280:22040666:22040909	0.172080920265164	1
AT5G16680+AT5G16660:5470456:5470914	0.17218920690209	1
AT1G77480+AT1G77470:29114137:29114448	0.172405773283541	1
AT4G01050+AT4G01040:453915:453995	0.17251405302813	1
AT1G16920+AT1G16916:5786560:5786895	0.17262233047534	1
AT3G24575+AT3G04755:8968401:8968623	0.172838878477748	1
AT3G59950+AT3G09275:22146262:22146347	0.172947149033012	1
AT5G46190:18721752:18723115	0.173055417291026	1
AT5G38660+AT5G38650:15471758:15471855	0.173271946915432	1
AT3G53500:19835913:19836130	0.173380208281889	1
AT5G21930:7248218:7248348	0.173488467351226	1
AT1G29940:10479855:10480109	0.17370497859867	1
AT3G26440:9677545:9677656	0.173921480658022	1
AT5G54280:22041737:22041895	0.174029728242245	1
AT1G79230+AT1G79220:29798851:29800562	0.174137973529543	1
AT3G22850+AT3G22845:8090091:8090470	0.174354457213492	1
AT1G04790:1345468:1346241	0.174462695610208	1
AT1G56610:21213625:21214562	0.17457093171013	1
AT4G03230+AT4G03240:1424541:1424772	0.174679165513288	1
AT1G06700:2055126:2055142	0.174787397019716	1
AT5G66530:26553153:26553466	0.175112077758942	1
AT5G10540+AT5G01765:3334907:3334971	0.175220300078773	1
AT2G36330+AT2G36340:15233500:15234140	0.175328520102036	1
AT1G19720:6819564:6819818	0.175436737828764	1
AT3G59950+AT3G09275:22146422:22146796	0.175544953258988	1
AT5G66250:26468712:26469043	0.175653166392743	1
AT3G46610:17159763:17159785	0.17586958577097	1
AT4G12560:7443194:7443376	0.175977792015508	1
AT3G02740:591041:591167	0.176085995963705	1
AT4G19110:10455012:10455020	0.176194197615594	1
AT4G01050+AT4G01040:454529:454616	0.176302396971208	1
AT1G06390:1950456:1950601	0.176410594030578	1
AT2G31450+AT2G31440:13399121:13399452	0.176518788793738	1
AT5G54280:22045243:22045793	0.176735171431557	1
AT5G02310:474091:474278	0.176951544884922	1
AT5G38865+AT5G38880:15562093:15562514	0.177059728167517	1
AT5G15400+AT5G15410:4998038:4998127	0.177167909154096	1
AT3G12940:4130868:4131786	0.177276087844692	1
AT1G49720:18402355:18402628	0.177384264239337	1
AT1G56500:21160862:21160961	0.177492438338063	1
AT5G51120:20779327:20779358	0.177600610140904	1
AT4G01050+AT4G01040:453739:453809	0.177708779647892	1
AT1G56500:21166360:21166610	0.17781694685906	1
AT3G22850+AT3G22845:8087844:8088030	0.178033274394062	1
AT5G09595+AT5G66290:26477296:26477631	0.178141434717962	1
AT3G13060:4181222:4181399	0.178357748478722	1
AT5G19950:6740777:6741016	0.178682201902749	1
AT5G25280:8775165:8776008	0.178790348452991	1
AT4G25500:13025600:13025833	0.179006634667021	1
AT4G23470:12248842:12249032	0.179114774330873	1
AT3G15530+AT3G15520:5252875:5253632	0.179222911699327	1
AT4G01050+AT4G01040:454094:454178	0.179331046772414	1
AT4G36190+AT4G36195:17125658:17125863	0.179439179550169	1
AT4G01050+AT4G01040:454307:454404	0.179547310032622	1
AT4G27960:13917241:13917342	0.179655438219807	1
AT4G35750+AT4G35760:16944162:16944447	0.179763564111755	1
AT4G01050+AT4G01040:454703:455057	0.179871687708501	1
AT1G56500:21160572:21160666	0.179979809010074	1
AT4G35750+AT4G35760:16942061:16942822	0.180196044727839	1
AT1G29940:10480271:10480483	0.180304159144095	1
AT1G59840:22028487:22029379	0.18041227126531	1
AT3G14840:4988107:4988370	0.180520381091515	1
AT2G41430:17269403:17269490	0.180628488622745	1
AT5G22850+AT5G22840:7631756:7632691	0.180736593859031	1
AT1G56500:21161314:21161372	0.180844696800406	1
AT5G38660+AT5G38650:15472574:15472763	0.180952797446902	1
AT4G35750+AT4G35760:16944524:16944677	0.181168991855388	1
AT2G20900:8989275:8989467	0.181277085617442	1
AT3G22850+AT3G22845:8087265:8087588	0.181385177084748	1
AT1G56500:21160437:21160493	0.181493266257337	1
AT1G04790:1346359:1346839	0.181601353135243	1
AT5G16680+AT5G16660:5469544:5470297	0.181709437718497	1
AT3G09250:2839741:2840254	0.181817520007132	1
AT5G11850:3816920:3817096	0.18192560000118	1
AT5G38660+AT5G38650:15472274:15472374	0.182033677700675	1
AT5G44290:17841676:17841903	0.182141753105648	1
AT3G10130:3130063:3131196	0.182249826216132	1
